     # analyt      conj_grad  pre_conj_grad
       -0.00805     -0.0080997     -0.0080997
      -0.008065    -0.00811318    -0.00811318
      -0.008075    -0.00812392    -0.00812392
      -0.008082    -0.00813329    -0.00813329
      -0.008088    -0.00814061    -0.00814061
      -0.008093    -0.00814587    -0.00814587
      -0.008093    -0.00814836    -0.00814836
      -0.008093    -0.00814836    -0.00814836
      -0.008093    -0.00814587    -0.00814587
      -0.008088    -0.00814061    -0.00814061
      -0.008082    -0.00813329    -0.00813329
      -0.008075    -0.00812392    -0.00812392
      -0.008065    -0.00811318    -0.00811318
       -0.00805     -0.0080997     -0.0080997
      -0.008036    -0.00808277    -0.00808277
      -0.008017    -0.00806295    -0.00806295
      -0.007991    -0.00803964    -0.00803964
      -0.007964    -0.00801133    -0.00801133
      -0.007931     -0.0079777     -0.0079777
      -0.007889     -0.0079379     -0.0079379
      -0.007841    -0.00789022    -0.00789022
      -0.007785    -0.00783382    -0.00783382
      -0.007716    -0.00776678    -0.00776678
      -0.007634     -0.0076867     -0.0076867
       -0.00754     -0.0075917     -0.0075917
      -0.007425    -0.00747832    -0.00747832
      -0.007286    -0.00734346    -0.00734346
      -0.007127    -0.00718291    -0.00718291
      -0.006936    -0.00699157    -0.00699157
      -0.006704    -0.00676377    -0.00676377
      -0.006434    -0.00649185    -0.00649185
      -0.006113    -0.00616808    -0.00616808
      -0.005724    -0.00578178    -0.00578178
      -0.005267    -0.00532141    -0.00532141
      -0.004728    -0.00477257    -0.00477257
      -0.004075    -0.00411855    -0.00411855
      -0.003303    -0.00333959    -0.00333959
      -0.002401    -0.00241239    -0.00241239
      -0.001304    -0.00130979    -0.00130979
      -0.001327    -0.00133259    -0.00133259
      -0.002446    -0.00245758    -0.00245758
       -0.00337    -0.00340645    -0.00340645
      -0.004162    -0.00420599    -0.00420599
      -0.004834    -0.00487936    -0.00487936
      -0.005391    -0.00544604    -0.00544604
      -0.005865    -0.00592281    -0.00592281
      -0.006269    -0.00632385    -0.00632385
      -0.006603    -0.00666097    -0.00666097
      -0.006885    -0.00694468    -0.00694468
      -0.007127    -0.00718291    -0.00718291
      -0.007328    -0.00738358    -0.00738358
      -0.007496     -0.0075522     -0.0075522
      -0.007641    -0.00769401    -0.00769401
      -0.007762    -0.00781336    -0.00781336
      -0.007861    -0.00791357    -0.00791357
      -0.007948    -0.00799821    -0.00799821
      -0.008022    -0.00806926    -0.00806926
      -0.008081    -0.00812917    -0.00812917
      -0.008132    -0.00817972    -0.00817972
      -0.008176    -0.00822184    -0.00822184
      -0.008211    -0.00825749    -0.00825749
      -0.008241    -0.00828765    -0.00828765
      -0.008267    -0.00831266    -0.00831266
      -0.008288    -0.00833375    -0.00833375
      -0.008303    -0.00835148    -0.00835148
      -0.008319     -0.0083659     -0.0083659
       -0.00833    -0.00837764    -0.00837764
      -0.008337    -0.00838716    -0.00838716
      -0.008344    -0.00839521    -0.00839521
      -0.008349    -0.00840049    -0.00840049
      -0.008349     -0.0084031     -0.0084031
      -0.008349     -0.0084031     -0.0084031
      -0.008349    -0.00840049    -0.00840049
      -0.008344    -0.00839521    -0.00839521
      -0.008337    -0.00838716    -0.00838716
       -0.00833    -0.00837764    -0.00837764
      -0.008319     -0.0083659     -0.0083659
      -0.008303    -0.00835148    -0.00835148
      -0.008288    -0.00833375    -0.00833375
      -0.008267    -0.00831266    -0.00831266
      -0.008241    -0.00828765    -0.00828765
      -0.008211    -0.00825749    -0.00825749
      -0.008176    -0.00822184    -0.00822184
      -0.008132    -0.00817972    -0.00817972
      -0.008081    -0.00812917    -0.00812917
      -0.008022    -0.00806926    -0.00806926
      -0.007948    -0.00799821    -0.00799821
      -0.007861    -0.00791357    -0.00791357
      -0.007762    -0.00781336    -0.00781336
      -0.007641    -0.00769401    -0.00769401
      -0.007496     -0.0075522     -0.0075522
      -0.007328    -0.00738358    -0.00738358
      -0.007127    -0.00718291    -0.00718291
      -0.006885    -0.00694468    -0.00694468
      -0.006603    -0.00666097    -0.00666097
      -0.006269    -0.00632385    -0.00632385
      -0.005865    -0.00592281    -0.00592281
      -0.005391    -0.00544604    -0.00544604
      -0.004834    -0.00487936    -0.00487936
      -0.004162    -0.00420599    -0.00420599
       -0.00337    -0.00340645    -0.00340645
      -0.002446    -0.00245758    -0.00245758
      -0.001327    -0.00133259    -0.00133259
      -0.001344    -0.00135136    -0.00135136
      -0.002481    -0.00249484    -0.00249484
      -0.003423    -0.00346162    -0.00346162
      -0.004232    -0.00427829    -0.00427829
      -0.004921     -0.0049678     -0.0049678
      -0.005493    -0.00554949    -0.00554949
       -0.00598    -0.00604012    -0.00604012
      -0.006397    -0.00645371    -0.00645371
      -0.006743    -0.00680227    -0.00680227
      -0.007035    -0.00709611    -0.00709611
      -0.007286    -0.00734346    -0.00734346
      -0.007496     -0.0075522     -0.0075522
       -0.00767    -0.00772775    -0.00772775
      -0.007822    -0.00787576    -0.00787576
      -0.007948    -0.00800061    -0.00800061
      -0.008053    -0.00810567    -0.00810567
      -0.008143    -0.00819446    -0.00819446
      -0.008221    -0.00826898    -0.00826898
      -0.008283    -0.00833181    -0.00833181
      -0.008336    -0.00838488    -0.00838488
      -0.008384    -0.00842935    -0.00842935
       -0.00842    -0.00846712    -0.00846712
      -0.008451     -0.0084989     -0.0084989
       -0.00848     -0.0085251     -0.0085251
      -0.008501    -0.00854731    -0.00854731
      -0.008518    -0.00856626    -0.00856626
      -0.008534    -0.00858147    -0.00858147
      -0.008546    -0.00859348    -0.00859348
      -0.008553    -0.00860399    -0.00860399
       -0.00856    -0.00861204    -0.00861204
      -0.008566    -0.00861757    -0.00861757
      -0.008566    -0.00862018    -0.00862018
      -0.008566    -0.00862018    -0.00862018
      -0.008566    -0.00861757    -0.00861757
       -0.00856    -0.00861204    -0.00861204
      -0.008553    -0.00860399    -0.00860399
      -0.008546    -0.00859348    -0.00859348
      -0.008534    -0.00858147    -0.00858147
      -0.008518    -0.00856626    -0.00856626
      -0.008501    -0.00854731    -0.00854731
       -0.00848     -0.0085251     -0.0085251
      -0.008451     -0.0084989     -0.0084989
       -0.00842    -0.00846712    -0.00846712
      -0.008384    -0.00842935    -0.00842935
      -0.008336    -0.00838488    -0.00838488
      -0.008283    -0.00833181    -0.00833181
      -0.008221    -0.00826898    -0.00826898
      -0.008143    -0.00819446    -0.00819446
      -0.008053    -0.00810567    -0.00810567
      -0.007948    -0.00800061    -0.00800061
      -0.007822    -0.00787576    -0.00787576
       -0.00767    -0.00772775    -0.00772775
      -0.007496     -0.0075522     -0.0075522
      -0.007286    -0.00734346    -0.00734346
      -0.007035    -0.00709611    -0.00709611
      -0.006743    -0.00680227    -0.00680227
      -0.006397    -0.00645371    -0.00645371
       -0.00598    -0.00604012    -0.00604012
      -0.005493    -0.00554949    -0.00554949
      -0.004921     -0.0049678     -0.0049678
      -0.004232    -0.00427829    -0.00427829
      -0.003423    -0.00346162    -0.00346162
      -0.002481    -0.00249484    -0.00249484
      -0.001344    -0.00135136    -0.00135136
      -0.001361    -0.00136685    -0.00136685
      -0.002515    -0.00252561    -0.00252561
      -0.003471    -0.00350721    -0.00350721
      -0.004295    -0.00433814    -0.00433814
      -0.004997    -0.00504111    -0.00504111
      -0.005582    -0.00563543    -0.00563543
      -0.006081    -0.00613776    -0.00613776
      -0.006508    -0.00656205    -0.00656205
      -0.006864    -0.00692042    -0.00692042
      -0.007165    -0.00722298    -0.00722298
      -0.007425    -0.00747832    -0.00747832
      -0.007641    -0.00769401    -0.00769401
      -0.007822    -0.00787576    -0.00787576
      -0.007979    -0.00802942    -0.00802942
      -0.008111    -0.00815905    -0.00815905
      -0.008219    -0.00826821    -0.00826821
      -0.008313    -0.00836051    -0.00836051
      -0.008394    -0.00843818    -0.00843818
      -0.008459    -0.00850389    -0.00850389
      -0.008515    -0.00855947    -0.00855947
      -0.008564    -0.00860602    -0.00860602
      -0.008603    -0.00864536    -0.00864536
      -0.008635    -0.00867846    -0.00867846
      -0.008665    -0.00870612    -0.00870612
      -0.008688    -0.00872963    -0.00872963
      -0.008705    -0.00874918    -0.00874918
      -0.008722    -0.00876489    -0.00876489
      -0.008734    -0.00877803    -0.00877803
      -0.008742    -0.00878852    -0.00878852
       -0.00875    -0.00879703    -0.00879703
      -0.008755    -0.00880255    -0.00880255
      -0.008756     -0.0088052     -0.0088052
      -0.008756     -0.0088052     -0.0088052
      -0.008755    -0.00880255    -0.00880255
       -0.00875    -0.00879703    -0.00879703
      -0.008742    -0.00878852    -0.00878852
      -0.008734    -0.00877803    -0.00877803
      -0.008722    -0.00876489    -0.00876489
      -0.008705    -0.00874918    -0.00874918
      -0.008688    -0.00872963    -0.00872963
      -0.008665    -0.00870612    -0.00870612
      -0.008635    -0.00867846    -0.00867846
      -0.008603    -0.00864536    -0.00864536
      -0.008564    -0.00860602    -0.00860602
      -0.008515    -0.00855947    -0.00855947
      -0.008459    -0.00850389    -0.00850389
      -0.008394    -0.00843818    -0.00843818
      -0.008313    -0.00836051    -0.00836051
      -0.008219    -0.00826821    -0.00826821
      -0.008111    -0.00815905    -0.00815905
      -0.007979    -0.00802942    -0.00802942
      -0.007822    -0.00787576    -0.00787576
      -0.007641    -0.00769401    -0.00769401
      -0.007425    -0.00747832    -0.00747832
      -0.007165    -0.00722298    -0.00722298
      -0.006864    -0.00692042    -0.00692042
      -0.006508    -0.00656205    -0.00656205
      -0.006081    -0.00613776    -0.00613776
      -0.005582    -0.00563543    -0.00563543
      -0.004997    -0.00504111    -0.00504111
      -0.004295    -0.00433814    -0.00433814
      -0.003471    -0.00350721    -0.00350721
      -0.002515    -0.00252561    -0.00252561
      -0.001361    -0.00136685    -0.00136685
      -0.001375    -0.00137969    -0.00137969
      -0.002541    -0.00255113    -0.00255113
       -0.00351    -0.00354507    -0.00354507
      -0.004345    -0.00438791    -0.00438791
      -0.005059    -0.00510214    -0.00510214
      -0.005655    -0.00570712    -0.00570712
      -0.006164     -0.0062193     -0.0062193
        -0.0066    -0.00665272    -0.00665272
      -0.006965    -0.00701942    -0.00701942
      -0.007273    -0.00732948    -0.00732948
       -0.00754     -0.0075917     -0.0075917
      -0.007762    -0.00781336    -0.00781336
      -0.007948    -0.00800061    -0.00800061
      -0.008111    -0.00815905    -0.00815905
      -0.008247    -0.00829274    -0.00829274
      -0.008359    -0.00840565    -0.00840565
      -0.008457    -0.00850133    -0.00850133
       -0.00854    -0.00858199    -0.00858199
      -0.008607    -0.00865015    -0.00865015
      -0.008666    -0.00870767    -0.00870767
      -0.008717    -0.00875595    -0.00875595
      -0.008757    -0.00879696    -0.00879696
      -0.008791    -0.00883163    -0.00883163
      -0.008822    -0.00886045    -0.00886045
      -0.008846    -0.00888458    -0.00888458
      -0.008864    -0.00890495    -0.00890495
      -0.008881    -0.00892173    -0.00892173
      -0.008894    -0.00893484    -0.00893484
      -0.008903    -0.00894605    -0.00894605
      -0.008911    -0.00895454    -0.00895454
      -0.008916    -0.00896015    -0.00896015
      -0.008917    -0.00896279    -0.00896279
      -0.008917    -0.00896279    -0.00896279
      -0.008916    -0.00896015    -0.00896015
      -0.008911    -0.00895454    -0.00895454
      -0.008903    -0.00894605    -0.00894605
      -0.008894    -0.00893484    -0.00893484
      -0.008881    -0.00892173    -0.00892173
      -0.008864    -0.00890495    -0.00890495
      -0.008846    -0.00888458    -0.00888458
      -0.008822    -0.00886045    -0.00886045
      -0.008791    -0.00883163    -0.00883163
      -0.008757    -0.00879696    -0.00879696
      -0.008717    -0.00875595    -0.00875595
      -0.008666    -0.00870767    -0.00870767
      -0.008607    -0.00865015    -0.00865015
       -0.00854    -0.00858199    -0.00858199
      -0.008457    -0.00850133    -0.00850133
      -0.008359    -0.00840565    -0.00840565
      -0.008247    -0.00829274    -0.00829274
      -0.008111    -0.00815905    -0.00815905
      -0.007948    -0.00800061    -0.00800061
      -0.007762    -0.00781336    -0.00781336
       -0.00754     -0.0075917     -0.0075917
      -0.007273    -0.00732948    -0.00732948
      -0.006965    -0.00701942    -0.00701942
        -0.0066    -0.00665272    -0.00665272
      -0.006164     -0.0062193     -0.0062193
      -0.005655    -0.00570712    -0.00570712
      -0.005059    -0.00510214    -0.00510214
      -0.004345    -0.00438791    -0.00438791
       -0.00351    -0.00354507    -0.00354507
      -0.002541    -0.00255113    -0.00255113
      -0.001375    -0.00137969    -0.00137969
      -0.001384     -0.0013903     -0.0013903
       -0.00256    -0.00257225    -0.00257225
       -0.00354    -0.00357641    -0.00357641
      -0.004385    -0.00442915    -0.00442915
      -0.005108    -0.00515277    -0.00515277
      -0.005713     -0.0057667     -0.0057667
       -0.00623    -0.00628714    -0.00628714
      -0.006674    -0.00672832    -0.00672832
      -0.007046    -0.00710206    -0.00710206
      -0.007361    -0.00741861    -0.00741861
      -0.007634     -0.0076867     -0.0076867
      -0.007861    -0.00791357    -0.00791357
      -0.008053    -0.00810567    -0.00810567
      -0.008219    -0.00826821    -0.00826821
      -0.008359    -0.00840565    -0.00840565
      -0.008474    -0.00852203    -0.00852203
      -0.008575    -0.00862054    -0.00862054
      -0.008661    -0.00870356    -0.00870356
      -0.008731    -0.00877378    -0.00877378
